Time,City,Temperature (°C),Humidity (%),Pressure (hPa),Wind Speed (m/s),Clouds (%)
2024-12-16 04:26:05,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:05,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:05,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:05,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:05,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:05,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:05,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:05,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:05,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:05,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:05,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:05,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:05,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:06,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:06,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:06,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:06,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:06,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:06,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:06,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:06,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:06,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:06,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:06,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:06,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:06,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:06,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:06,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:07,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:07,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:07,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:07,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:07,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:07,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:07,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:07,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:07,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:07,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:07,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:07,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:07,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:07,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:07,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:07,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:08,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:08,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:08,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:08,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:08,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:08,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:08,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:08,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:08,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:08,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:08,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:08,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:08,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:08,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:08,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:08,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:09,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:09,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:09,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:09,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:09,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:09,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:09,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:09,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:09,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:09,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:09,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:09,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:09,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:09,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:09,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:10,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:10,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:10,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:10,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:10,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:10,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:10,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:10,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:10,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:10,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:10,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:10,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:10,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:11,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:11,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:11,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:11,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:11,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:11,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:11,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:11,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:11,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:11,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:11,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:11,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:11,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:11,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:12,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:12,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:12,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:12,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:12,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:12,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:12,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:12,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:12,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:12,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:12,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:12,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:12,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:13,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:13,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:13,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:13,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:13,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:13,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:13,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:13,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:13,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:13,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:13,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:13,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:13,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:14,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:14,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:14,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:14,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:14,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:14,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:14,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:14,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:14,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:14,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:14,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:14,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:14,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:15,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:15,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:15,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:15,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:15,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:15,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:15,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:15,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:15,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:15,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:15,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:15,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:15,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:15,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:15,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:16,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:16,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:16,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:16,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:16,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:16,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:16,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:16,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:16,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:16,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:16,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:16,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:16,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:16,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:16,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:16,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:17,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:17,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:17,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:17,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:17,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:17,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:17,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:17,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:17,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:17,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:17,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:17,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:17,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:17,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:17,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:17,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:18,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:18,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:18,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:18,New York,4,10,69,00,1037,00,4,12,100,00
2024-12-16 04:26:18,Los Angeles,12,37,74,00,1021,00,3,60,0,00
2024-12-16 04:26:18,Beijing,5,94,22,00,1026,00,2,48,43,00
2024-12-16 04:26:18,Rio de Janeiro,26,67,66,00,1007,00,2,06,20,00
2024-12-16 04:26:18,Cape Town,13,33,70,00,1016,00,1,54,75,00
2024-12-16 04:26:18,Mumbai,23,99,41,00,1015,00,1,54,13,00
2024-12-16 04:26:18,Berlin,10,44,91,00,1019,00,12,07,100,00
2024-12-16 04:26:18,Seoul,1,80,38,00,1023,00,1,52,21,00
2024-12-16 04:26:18,Singapore,30,32,69,00,1011,00,4,12,75,00
2024-12-16 04:26:18,Rome,7,21,94,00,1030,00,4,12,100,00
2024-12-16 04:26:18,Paris,9,84,94,00,1036,00,3,09,100,00
2024-12-16 04:26:18,Madrid,2,25,85,00,1039,00,2,57,0,00
2024-12-16 04:26:19,Istanbul,5,68,71,00,1027,00,7,20,75,00
2024-12-16 04:26:19,Sydney,29,97,63,00,1012,00,8,23,20,00
2024-12-16 04:26:19,Tokyo,11,13,39,00,1014,00,3,09,20,00
2024-12-16 04:26:19,New York,4,10,69,00,1037,00,4,12,100,00
